Rule_name,Group,Rule_category,Type,Origin,Rule_enabled,Response,Creation_date,Modification_date,Rule_ID,uuid
AWS Cloud: VPC Configuration Changes,"Amazon AWS, Produccion, ALL",Custom Rule,EVENT,OVERRIDE,true,Dispatch New Event,2020-06-11T18:00:41.377Z,2021-08-13T23:27:37.522Z,139618,08d54ad3-7709-43ee-961e-a6a503709531
AWS Cloud: User with Full Access Role detected,"Amazon AWS, Produccion, Fravega",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-06-12T16:19:10.328Z,2021-08-13T23:28:21.443Z,139702,4f44687d-7681-4fae-8f19-d78e519f22e7
AWS Cloud: Unauthorized IAM Configuration Changes detected,"Amazon AWS, Produccion, Fravega",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-06-16T22:44:07.559Z,2021-08-13T23:28:57.119Z,139754,057105eb-1db5-450a-9e5c-73508cc0b0de
Malware: Valak Malware Campaign behavior detected,Casos viejos DESACTIVADOS,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-06-18T02:47:59.489Z,2021-01-21T14:03:15.673Z,139804,e30ae3b6-eb67-4073-a25c-aa6eec935758
[AP-CA-FA] SMB connections to multiple internet destinations,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-06-29T21:31:12.199Z,2021-09-24T13:23:58.520Z,139805,2f222ca3-ddb8-412d-93e5-be9169704c03
Malware: GoldenSPY Malware behavior detected,Casos viejos DESACTIVADOS,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-06-30T12:57:59.887Z,2021-01-21T14:02:22.973Z,139808,8570cae0-484f-4ae2-a7d5-b0a19c5ea987
AWS Cloud: Public IP Allocation Detected,Fravega,Custom Rule,EVENT,USER,true,Dispatch New Event,2020-07-01T21:00:40.207Z,2020-07-22T08:04:15.363Z,139811,433e44d5-8694-4a48-845c-12a4ba6e61f8
AWS Cloud: Associated Address Detected,Fravega,Custom Rule,EVENT,USER,true,Dispatch New Event,2020-07-01T21:04:29.670Z,2020-07-22T08:04:48.497Z,139812,f5f3ef2b-04ff-4986-b9fe-bbba1cff9c54
AWS Cloud: S3 Bucket With Public ACL Detected,"Amazon AWS, Produccion, ALL",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-07-02T15:39:58.470Z,2021-08-13T23:30:03.489Z,139815,7d66e3cc-4209-455a-9ead-32a89100436b
"Internal: Decrease severity, credibility, relevance",ALL,Custom Rule,EVENT,USER,false,,2020-07-16T20:14:55.494Z,2020-07-22T16:22:42.867Z,139852,26674580-e152-4b59-89b1-43eb9842fd3f
Destination Asset Exists,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:20:05.375Z,2020-07-16T20:20:05.375Z,139853,d531d62f-8161-4714-9b57-81f3bd8c0e8c
Destination Asset Port is Open,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:20:13.212Z,2020-07-16T20:20:13.212Z,139854,fb15997b-2885-45c4-b983-74928a60b028
Destination Asset Weight is High,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:20:17.104Z,2020-07-16T20:20:17.104Z,139855,7a4aeaf1-f18c-49c7-ae01-045c9a3f8984
Destination Asset Weight is Low,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:20:19.431Z,2020-07-16T20:20:19.431Z,139856,abd19402-8c10-4883-a08f-9965a317d64a
Destination Asset Weight is Medium,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:20:20.663Z,2020-07-16T20:20:20.663Z,139857,be402cbe-6e41-493b-b751-fc4e1ce16383
Source Address is a Bogon IP,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:31.561Z,2020-07-16T20:21:31.561Z,139858,54c44070-02ae-4e5f-9a86-087f17b1b377
Source Asset Exists,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:37.230Z,2020-07-16T20:21:37.230Z,139859,98d6d4a4-c2f2-4059-b4c6-c15477834585
Source Asset Weight is High,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:38.549Z,2020-07-16T20:21:38.549Z,139860,e4be0130-fe46-4bde-8fb2-9d0777cec66d
Source Asset Weight is Low,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:42.063Z,2020-07-16T20:21:42.063Z,139861,65f25185-5b52-4779-9e4e-ca2dd0742c2a
Source Asset Weight is Medium,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:43.133Z,2020-07-16T20:21:43.133Z,139862,4f393812-d8aa-4d65-a614-2b087c99e88f
Source Address is a Known Questionable IP,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,false,,2020-07-16T20:21:52.862Z,2020-07-16T20:21:52.862Z,139863,94c337ec-cdc2-476b-ac89-e581b337f596
Context is Local to Local,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,true,,2020-07-16T20:22:31.726Z,2020-07-16T20:22:31.726Z,139864,2726ba75-2c68-4092-884d-52b40378a372
Context is Local to Remote,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,true,,2020-07-16T20:22:50.891Z,2020-07-16T20:22:50.891Z,139865,acc42d31-a367-4568-a75f-c6d5a3e0caef
Context is Remote to Local,Magnitude Adjustment,Custom Rule,COMMON,OVERRIDE,true,,2020-07-16T20:23:12.307Z,2020-07-16T20:23:12.307Z,139866,5c4760eb-f811-409e-a2ca-413b7366b06d
Malware: REvil aka Sodinokibi ransomware behavior detected,Casos viejos DESACTIVADOS,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-07-18T19:33:30.874Z,2021-01-21T14:04:46.551Z,139869,52255c13-53c9-4551-8890-3186bbfdb2b8
Test Red Ofensa,Tenaris,Custom Rule,OFFENSE,USER,false,,2020-07-22T23:53:36.441Z,2020-07-22T23:56:26.538Z,139874,cdedc96b-f965-4fd1-8532-21b9ff7ae375
Test Asset Weight,Tenaris,Custom Rule,EVENT,USER,false,,2020-07-23T00:48:56.022Z,2020-07-23T00:56:39.266Z,139875,2345e400-f6d0-4128-a01a-7b6e761fb917
Test Critical Assets Cliente 1,,Custom Rule,OFFENSE,USER,false,,2020-07-23T02:33:30.372Z,2020-07-23T23:20:15.310Z,139880,3bda376d-bd1a-4e5c-8db7-aac71daf7f4e
Test Ofensa 22-7-2020,Testing,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-07-23T02:48:32.960Z,2020-07-25T03:37:10.728Z,139881,27c4b971-339b-4f74-8442-4d04b3608fcd
Test Critical Assets Cliente 2,Testing,Custom Rule,OFFENSE,USER,false,,2020-07-23T03:07:14.386Z,2020-07-25T04:06:11.432Z,139882,fe306475-e244-4dd1-ae65-97a6242f85a7
AWS Cloud: Multiple Failed API Requests From Different Source IPs,"Amazon AWS, Produccion, ALL",Custom Rule,EVENT,OVERRIDE,true,Dispatch New Event,2020-07-23T17:18:21.296Z,2021-08-13T23:30:38.887Z,139883,71566960-8ab8-464a-819d-dfaad586eefb
Malware: netbios-ss IPs con RQ generado/ pedido de no reporte,"Malware, Tenaris",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-07-30T15:00:21.673Z,2020-07-30T15:02:23.582Z,139890,3cc1934d-75b9-4d46-88cc-7272a5409b2d
TEN_Anomaly: Communication to internal Honeypot detected,"Produccion, Tenaris",Custom Rule,EVENT,USER,true,"Dispatch New Event, Add to a Reference Set",2020-08-03T22:14:05.306Z,2020-12-21T20:50:14.000Z,139891,a0e9839c-7d39-4688-b145-c854f2b35f91
TEN_Anomaly: Communication from internal Honeypot detected,"Produccion, Tenaris",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-03T22:26:38.396Z,2020-08-03T22:40:40.774Z,139892,c69649ab-7e62-4a47-8e17-fb41a0e23300
Actualizacion jerarquia de red,Testing,Custom Rule,EVENT,USER,false,,2020-08-06T11:58:26.108Z,2020-08-06T11:58:26.087Z,139893,8ac53fc7-ff72-457d-8bbd-a8086d460650
FRA_Authentication: Windows Multiple Login failures to an account with wrong password v2 (24hs),"Authentication, Produccion, Fravega",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-13T01:03:38.210Z,2021-01-25T18:27:50.610Z,139895,e0c872e8-e34e-4f66-9406-1bc2b92024bf
[TI-TA] Successful connection to Command and Control IP IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-14T00:04:44.823Z,2021-12-14T22:08:18.917Z,139899,a96fe5f2-8acb-4fbb-a7c6-8a378ba87ba5
[TI-TA] Multiple denied connections to different Command and Control IP IOC from same source IP,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T01:02:20.297Z,2021-07-27T20:37:03.000Z,139900,08171099-7d09-4094-8bb2-2b12dc82099e
[TI-TA] Denied connection to Command and Control IP IOC,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T02:25:18.490Z,2021-09-28T20:00:43.858Z,139901,dd287df7-af07-4268-9df8-954b0fd978fc
[TI-TA] Multiple successful connections to different Command and Control IP IOC from same source IP,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T02:35:47.480Z,2021-07-27T20:37:57.721Z,139902,84c44fa9-4f99-4a4c-9a2e-56114d8d7735
[TI-TA] Successful connection to Command and Control Domain/Hostname IOC,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T15:39:21.160Z,2021-03-29T16:06:46.777Z,139903,65522f34-6916-4e6e-85ab-90359a2cbe58
[TI-TA] Multiple successful connections to different Command and Control Domain/Hostname IOC from same source IP,"Threat Intelligence, Produccion, MISP, ALL, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T15:54:35.953Z,2021-03-29T15:52:59.519Z,139904,534f69f2-cc53-44c4-9077-4726218da7b2
[TI-TA] Denied connection to Command and Control domain IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T16:55:48.649Z,2022-02-09T22:29:44.016Z,139905,c5a4a5e3-d253-4adb-b5ac-f6a1c639df2b
[TI-TA] Multiple denied connections to different Command and Control Domain IOC from same source IP,"Testing, Threat Intelligence, MISP, ALL, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-14T17:25:19.592Z,2021-06-04T13:40:08.234Z,139906,eaccd86d-e3fc-402a-b389-8315d02b450c
Threat Intel: Command and Control IOC Detected,"Tenaris, ALL, Fravega, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-14T18:08:16.001Z,2020-08-14T18:08:16.000Z,139907,383bf895-8c46-4b5f-ac2f-5c34fc54b30c
Detect anomalous entries in DNS hosts file,Testing,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-14T21:30:44.203Z,2020-08-14T21:33:36.141Z,139908,d762a72e-6a74-4e93-8909-a3083d3f68d9
[TI-TA] Successful connection to Botnet IP IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-26T20:05:04.273Z,2021-12-14T22:02:49.857Z,139910,f0630232-4eb3-4d7c-bdb9-9f605ec4f767
[TI-TA] Multiple successful connections to the same Botnet IP IOC from single Source IP,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-26T20:07:47.397Z,2022-03-02T13:20:14.079Z,139911,074c6431-5c99-4989-9dcb-57ecadd30c2b
[TI-TA] Denied connection to Botnet IP IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-26T20:26:36.004Z,2022-01-05T14:11:31.656Z,139912,3c489b77-c37d-47eb-a162-b94d5d28a9cc
[TI-TA] Multiple denied connections to different Botnet IOC IP from same source IP,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-26T22:44:32.111Z,2021-07-27T20:39:48.939Z,139913,5366f70f-110a-4c28-bf1a-d24dcf2542dd
[TI-TA] Successful connection to Botnet URL or Domain IOC,"Testing, Threat Intelligence, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-27T17:26:58.893Z,2021-07-06T17:41:46.987Z,139914,904a160c-62a5-4615-9cfb-a77c086f72a6
[TI-TA] Multiple successful connections to different Botnet URL or domain IOC from same source IP,"Testing, Threat Intelligence, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-27T18:18:04.569Z,2021-07-06T17:42:37.336Z,139915,d2824c25-837f-4096-a4f0-a98d68691481
[TI-TA] Denied connection to Botnet URL or domain IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-27T18:57:43.676Z,2021-07-06T17:43:21.277Z,139916,a9b5a055-e4cc-4d26-a95c-5a50d0cc37cd
[TI-TA] Multiple denied connections to different Botnet URL or Domain IOC from same source IP,"Testing, Threat Intelligence, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-08-27T20:16:08.137Z,2021-07-06T17:44:10.945Z,139917,c5a3eea9-3dd1-47c0-b040-520ccfaedcf2
[TI-TA] Successful connection to Malware IP IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-08-27T21:19:13.658Z,2021-12-14T22:10:14.882Z,139918,b95a3f42-f7ff-4dff-a72c-358dde3a9c2f
FRA_Malware: Persistent Blocked Malware detected on the same Computer,"Produccion, Fravega",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-11T15:51:44.472Z,2020-11-25T20:13:14.191Z,139969,ebb2d9a7-dbf5-4c87-a259-0c99804b6454
Possible Malicious Powershell Use (origen ePO),Tenaris,Custom Rule,EVENT,USER,false,"Dispatch New Event, Add to a Reference Set",2020-09-12T04:24:12.216Z,2021-03-11T20:50:16.812Z,139970,b6dec389-8352-4f75-936a-a0287ca4ce3f
Possible Persistent Malicious Powershell Use,Tenaris,Custom Rule,EVENT,USER,false,"Dispatch New Event, Add to a Reference Set",2020-09-12T05:22:35.292Z,2020-09-12T05:46:06.120Z,139971,bed21cd1-a92a-4447-967e-cabe11070c16
FRA_Malware: Multiple Malware Blocked and detected on with the same Username,"Produccion, Fravega",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-14T21:31:01.344Z,2020-11-25T20:14:09.315Z,139973,aa3ac301-5bd1-4d83-bc26-04b876ac397c
FRA_Malware: Potential Malware Outbreak with multiple Usernames detected,"Produccion, Fravega",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-14T21:53:55.033Z,2020-11-25T20:15:56.306Z,139974,7b018118-8c76-4879-85bb-482058197733
FRA_Anomaly: SonicWall VPN Connection detected,,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-09-14T22:41:11.583Z,2020-09-15T21:40:59.283Z,139975,1027137f-564e-478e-a460-ee87d1d01048
[TI-TA] Successful connection from Command and Control IP IOC,"Threat Intelligence, Produccion, MISP, MISP BY IP, ALL, Randstad",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-23T14:14:28.602Z,2021-08-13T21:15:36.883Z,139978,5706de1e-48d3-4dc9-949c-08f44a1d692e
[TI-TA] Multiple successful connections from different Command and Control IP IOC,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Randstad, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-09-23T14:19:28.410Z,2021-12-14T21:48:46.750Z,139979,9cf35bf0-d253-4c4b-a139-5a3cc33e981a
[TI-TA] Successful connection from Botnet IP IOC,"Threat Intelligence, MISP, Randstad",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-23T14:25:48.648Z,2021-06-23T20:38:16.608Z,139980,6f69452d-6827-4f1d-ab74-d0d325986c39
[TI-TA] Multiple successful connections from different Botnet IP IOC,"Testing, Threat Intelligence, MISP, ALL, Randstad, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-09-23T14:30:59.523Z,2021-12-14T21:47:35.054Z,139981,f36f34bf-2822-4ed2-b529-209d6cc31b34
_UBA: VPN Access from Prohibited Location,"Produccion, VPN, BCI, Arcor, Fravega, MediaMonk, San Cristobal, Superveille, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-23T22:00:41.606Z,2021-12-27T12:55:17.218Z,139983,c8bc3166-6161-4593-be77-f5a40c2050fa
Possible Zerologon Activity detected (CVE-2020-1472),"Produccion, Windows - Casos, ALL",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-09-29T02:14:07.752Z,2021-03-05T17:37:25.724Z,139986,28d208ff-4111-4c14-a27c-70119527b152
Source Host Vulnerable to Zerologon Detected (CVE-2020-1472),"Produccion, ALL",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-09-29T03:44:58.183Z,2020-09-29T03:47:49.293Z,139987,717e02dc-6f2b-474e-b36e-58132aede557
[CO-CLOUD-365]: Inbox FW Rule Created (Possible Mail Redirection),"Produccion, Office 365, San Cristobal, Office 365, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-29T07:27:29.604Z,2022-02-01T15:37:29.214Z,139990,91ff67fd-ee32-49be-aecd-279cf28f795d
[TI-TA] Successful connection to Command and Control URL IOC,"Threat Intelligence, Produccion, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-29T20:56:41.436Z,2021-07-06T17:44:46.011Z,139992,e8d878f3-8800-40c8-a0e3-ef601eacd599
[TI-TA] Multiple successful connections to different Command and Control URL IOC from same source IP,"Threat Intelligence, Produccion, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-09-29T21:43:04.689Z,2021-07-06T17:45:21.093Z,139993,9ba00c46-c38a-45cb-8506-04f756b33d00
[CO-CLOUD-365]: Sharing Invitation to External Created,"Produccion, Office 365, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-02T12:14:30.478Z,2022-03-18T18:42:37.446Z,140022,1b60c788-a649-409b-80a6-c4d57848b907
[CU-FR] Disabled or Deleted Users to Reference Set,Fravega,Custom Rule,EVENT,USER,true,Add to a Reference Set,2020-10-03T02:33:34.344Z,2020-10-03T03:23:52.568Z,140069,7753df22-525e-4f16-ae54-e1557be8775e
[CU-FR] User was removed from GRUPO VPN VU-Checkpoint,Fravega,Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-03T03:40:31.827Z,2020-10-28T00:42:06.658Z,140071,1201a4b4-227c-4ba6-b57e-da5a78ebb74d
Office 365: An event that impacts the health of an Office365 workload has occurred,Office 365,Custom Rule,EVENT,USER,false,,2020-10-08T06:50:10.620Z,2020-10-08T06:50:10.618Z,140119,8dd50edc-5ae1-4c29-bbb2-335aa87fb04d
[CO-CLOUD-365]: Mailbox accessed or attempted to access by someone other than the owner,"Produccion, Tenaris, Office 365, San Cristobal, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-08T07:30:45.461Z,2022-01-19T19:21:03.101Z,140121,45ba623e-bd71-4bfb-a3aa-44ac85d5ef51
[CO-CLOUD-365]: Added delegate mailbox permissions,"Produccion, Office 365, San Cristobal, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-08T08:05:27.366Z,2022-01-19T19:21:34.090Z,140124,e73a499d-65bd-4076-9cdb-b82271091d1a
[CO-CLOUD-365]: Possible Brute-Force: Password-Spraying,Office 365,Custom Rule,EVENT,USER,false,Dispatch New Event,2020-10-08T09:05:41.159Z,2020-10-09T02:54:06.646Z,140126,1cc7b3df-814b-4697-bb22-0b2e8d3c2264
[CO-CLOUD-365]: Multiple Failed Logins followed by Success for Single Office365 Account,"Produccion, Tenaris, Office 365, San Cristobal, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-08T09:34:13.812Z,2022-01-19T19:22:22.133Z,140129,01862e7c-601a-4e2c-9e9a-3ffa9878eeaf
[TI-TA] Office 365: Phishing associated with Ransomware detected,"Produccion, Office 365, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-09T08:42:23.055Z,2021-10-18T14:33:50.283Z,140132,74273422-d0cc-477b-bae3-48508ed61ff9
Office 365: Phishing associated with Emotet detected,"Testing, Office 365, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-09T09:38:21.567Z,2021-10-14T19:43:40.370Z,140134,d56c0382-f142-4482-9b86-1f104b1af7f2
[TI-TA] Successful connection to Campaign behavior detected Domain/Hostname IOC,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-13T14:59:21.037Z,2021-07-06T17:59:02.696Z,140135,7d391b43-46bb-42f1-9aee-804f94ff617f
[TI-TA] Successful connection to Campaign behavior detected URL IOC,"Threat Intelligence, Produccion, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-13T15:01:11.844Z,2021-07-06T17:46:07.979Z,140136,56cbafa1-1b7b-4412-ab77-0bd6b0f54e68
[TI-TA]  Multiple successful connections to different Campaign behavior detected URL IOC from same source IP,"Threat Intelligence, Produccion, MISP BY URL, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-13T15:02:18.840Z,2021-07-06T17:47:58.739Z,140137,cbe91b2b-efb1-4121-87cc-c33c4cc884df
[TI-TA] Multiple successful connections to different Campaign behavior detected Domain/Hostname IOC from same source IP,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Arcor, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-13T15:07:12.541Z,2021-07-06T17:59:40.182Z,140138,7ca6c70d-c45c-46a8-aff1-b264124dfb4b
[TI-TA] Successful connection to Campaign IP IOC behavior detected,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Fravega, Techint, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-10-13T15:10:03.967Z,2021-12-14T22:04:43.407Z,140139,f8a7cdda-e8df-4b42-b9fb-92e372aa2fa2
[TI-TA] Multiple successful connections to different Campaign behavior detected IP IOC from same source IP,"Threat Intelligence, Produccion, Tenaris, MISP, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2020-10-13T15:11:58.597Z,2021-08-11T21:10:52.481Z,140140,988f9b3e-4651-4b19-9cd9-264205b1d192
Office 365: Possible Phishing or Malware URL access,"Testing, Office 365, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-10-14T09:37:53.521Z,2021-10-21T20:15:12.936Z,140141,4c59fdf0-e141-41a9-ae3b-962c2d511fb7
Office365: Permission Groups Discovery,Office 365,Custom Rule,EVENT,USER,false,,2020-10-14T10:03:35.987Z,2020-10-14T10:03:35.986Z,140143,a6a21ee5-caf3-43b8-afeb-a3e293700eee
Office 365: Potential Internal Spear-Phishing,"Testing, Office 365, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2020-10-14T10:31:14.689Z,2021-10-21T17:59:54.913Z,140145,b339976f-2a52-4fbd-886d-d7ee71637bac
